web-scraper-order;web-scraper-start-url;link;link-href
1639257826-1266;"https://www.coursera.org/search?query=free&page=63&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Effective AltruismPrinceton UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 552 reviews4.8(552)48k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/altruism
1639257851-1354;"https://www.coursera.org/search?query=free&page=54&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Population Health: Study DesignUniversiteit LeidenCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.4 out of five stars. 13 reviews4.4(13)2.4k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/population-health-study-design
1639257753-1024;"https://www.coursera.org/search?query=free&page=87&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Health and healthcare in transition: dilemmas of governanceNational Research Tomsk State UniversityCourseFilled StarFilled StarFilled StarFilled StarStarRated 4.1 out of five stars. 11 reviews4.1(11)Beginner LevelBeginner""";https://www.coursera.org/learn/health-dilemmas-of-governance
1639257894-1498;"https://www.coursera.org/search?query=free&page=40&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Introduction to ReproductionNorthwestern UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 445 reviews4.6(445)23k studentsMixed LevelMixed""";https://www.coursera.org/learn/reproductive-health
1639257892-1484;"https://www.coursera.org/search?query=free&page=41&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Evaluación del Aprendizaje en Escenarios ClínicosTecnológico de MonterreyCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 118 reviews4.8(118)6.9k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/evaluacion-aprendizaje-escenarios-clinicos
1639257897-1506;"https://www.coursera.org/search?query=free&page=39&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Mental Health and Resilience for Healthcare WorkersUniversity of TorontoCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 95 reviews4.8(95)2.7k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/health-resilience-healthcare-workers
1639257932-1629;"https://www.coursera.org/search?query=free&page=27&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Молекулярная диетология: гены, еда и здоровьеNational Research Tomsk State UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.4 out of five stars. 214 reviews4.4(214)17k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/molekulyarnaya-dietologiya
1639257808-1210;"https://www.coursera.org/search?query=free&page=69&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Bats, Ducks, and Pandemics: An Introduction to One Health PolicyPrinceton UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 280 reviews4.7(280)5.9k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/onehealth
1639257892-1489;"https://www.coursera.org/search?query=free&page=41&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Global Health DiplomacyThe State University of New YorkCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.5 out of five stars. 86 reviews4.5(86)10k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/global-health-diplomacy
1639257908-1551;"https://www.coursera.org/search?query=free&page=35&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Critical Issues in Urban EducationThe University of ChicagoCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 66 reviews4.8(66)9.6k studentsMixed LevelMixed""";https://www.coursera.org/learn/urban-education
1639257765-1072;"https://www.coursera.org/search?query=free&page=83&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"स्वास्थ्य कर्मचारियों के लिए कोविड-19 ट्रेनिंगStanford UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 14 reviews4.7(14)Mixed LevelMixed""";https://www.coursera.org/learn/covid-19-training-healthcare-hindi
1639257780-1119;"https://www.coursera.org/search?query=free&page=78&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Gestão para a Aprendizagem: Módulo Gestão EstratégicaFundação LemannCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 132 reviews4.7(132)25k studentsMixed LevelMixed""";https://www.coursera.org/learn/gestao-escolar
1639257762-1060;"https://www.coursera.org/search?query=free&page=84&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"流行病学基础（上）Peking UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 21 reviews4.8(21)2.1k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/liuxing-bing-xue
1639257805-1194;"https://www.coursera.org/search?query=free&page=70&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"實驗經濟學 (Experimental Economics: Behavioral Game Theory)National Taiwan UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 62 reviews4.8(62)7.1k studentsMixed LevelMixed""";https://www.coursera.org/learn/shiyan-jingji-xue
1639257865-1404;"https://www.coursera.org/search?query=free&page=49&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"The Talmud: A Methodological IntroductionNorthwestern UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 241 reviews4.6(241)15k studentsMixed LevelMixed""";https://www.coursera.org/learn/the-talmud
1639257832-1291;"https://www.coursera.org/search?query=free&page=61&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Competencias digitales. Conceptos y herramientas básicasUniversitat Autònoma de BarcelonaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 376 reviews4.7(376)15k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/competencias-digitales-herramientas-basicas
1639257940-1652;"https://www.coursera.org/search?query=free&page=25&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Philosophy and the Sciences: Introduction to the Philosophy of Physical SciencesThe University of EdinburghCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 798 reviews4.6(798)32k studentsMixed LevelMixed""";https://www.coursera.org/learn/philosophy-physical-sciences
1639258005-1844;"https://www.coursera.org/search?query=free&page=5&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Epidemiology: The Basic Science of Public HealthThe University of North Carolina at Chapel HillCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 3840 reviews4.6(3,840)170k studentsMixed LevelMixed""";https://www.coursera.org/learn/epidemiology
1639257748-1010;"https://www.coursera.org/search?query=free&page=89&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Vozes da Mudança SocialLaureate EducationCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 19 reviews4.7(19)Beginner LevelBeginner""";https://www.coursera.org/learn/vozes-da-mudanca-social
1639257756-1038;"https://www.coursera.org/search?query=free&page=86&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"ERPO: A Civil Approach to Gun Violence Prevention Teach-OutJohns Hopkins UniversityCourseBeginner LevelBeginner""";https://www.coursera.org/learn/erpo
1639258013-1873;"https://www.coursera.org/search?query=free&page=2&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Medical NeuroscienceDuke UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 2321 reviews4.9(2,321)260k studentsAdvanced LevelAdvanced""";https://www.coursera.org/learn/medical-neuroscience
1639257980-1755;"https://www.coursera.org/search?query=free&page=14&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Antimicrobial resistance - theory and methodsTechnical University of Denmark (DTU)CourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 1855 reviews4.7(1,855)49k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/antimicrobial-resistance
1639257945-1664;"https://www.coursera.org/search?query=free&page=23&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Epidemics - the Dynamics of Infectious DiseasesThe Pennsylvania State UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 1362 reviews4.8(1,362)58k studentsMixed LevelMixed""";https://www.coursera.org/learn/epidemics
1639257969-1723;"https://www.coursera.org/search?query=free&page=17&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Political Economy of Institutions and DevelopmentUniversiteit LeidenCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 274 reviews4.8(274)23k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/political-economy
1639257794-1159;"https://www.coursera.org/search?query=free&page=74&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Social Pedagogy across EuropeUniversitat Autònoma de BarcelonaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.5 out of five stars. 40 reviews4.5(40)3k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/social-pedagogy-europe
1639257983-1771;"https://www.coursera.org/search?query=free&page=13&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Everyday Chinese MedicineThe Chinese University of Hong KongCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 695 reviews4.7(695)40k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/everyday-chinese-medicine
1639257816-1240;"https://www.coursera.org/search?query=free&page=66&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Teaching the Violin and Viola: Creating a Healthy FoundationNorthwestern UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 180 reviews4.7(180)20k studentsMixed LevelMixed""";https://www.coursera.org/learn/teach-violin-lessons
1639257903-1532;"https://www.coursera.org/search?query=free&page=37&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Introduction to Hearing LossIcahn School of Medicine at Mount SinaiCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 388 reviews4.8(388)5.7k studentsMixed LevelMixed""";https://www.coursera.org/learn/hearing-loss
